step,loss,l_attack,l_perc,l_ssim,l_temp,lr,val_mean_jf_clean,val_mean_jf_adv,val_delta_jf
2530,0.3197978734970093,0.3197978734970093,0.0,0.0,0.0,5.4151820212807596e-05,,,
2540,0.042960505932569504,0.042960505932569504,0.0,0.0,0.0,5.386914570505076e-05,,,
2550,0.40202075242996216,0.40202075242996216,0.0,0.0,0.0,5.3586515841485166e-05,,,
2560,0.29479849338531494,0.29479849338531494,0.0,0.0,0.0,5.330394177985388e-05,,,
2570,0.01860816590487957,0.01860816590487957,0.0,0.0,0.0,5.302143467569702e-05,,,
2580,0.0633481964468956,0.0633481964468956,0.0,0.0,0.0,5.273900568191129e-05,,,
2590,0.0222917627543211,0.0222917627543211,0.0,0.0,0.0,5.245666594830982e-05,,,
2600,0.2513863742351532,0.2513863742351532,0.0,0.0,0.0,5.217442662118182e-05,,,
2610,0.02977724000811577,0.02977724000811577,0.0,0.0,0.0,5.189229884285265e-05,,,
2620,0.08447188138961792,0.08447188138961792,0.0,0.0,0.0,5.1610293751243926e-05,,,
2630,0.5432038903236389,0.5432038903236389,0.0,0.0,0.0,5.132842247943382e-05,,,
2640,0.15904217958450317,0.15904217958450317,0.0,0.0,0.0,5.1046696155217455e-05,,,
2650,0.12449997663497925,0.12449997663497925,0.0,0.0,0.0,5.076512590066773e-05,,,
2660,0.02143803797662258,0.02143803797662258,0.0,0.0,0.0,5.0483722831696216e-05,,,
2670,0.43114399909973145,0.43114399909973145,0.0,0.0,0.0,5.020249805761418e-05,,,
2680,0.11956023424863815,0.11956023424863815,0.0,0.0,0.0,4.992146268069419e-05,,,
2690,0.023758094757795334,0.023758094757795334,0.0,0.0,0.0,4.9640627795731734e-05,,,
2700,0.44817349314689636,0.4465157389640808,0.0016577653586864471,0.0,0.0,4.936000448960717e-05,,,
2710,0.16154062747955322,0.16154062747955322,0.0,0.0,0.0,4.9079603840848155e-05,,,
2720,0.12352681905031204,0.12352681905031204,0.0,0.0,0.0,4.8799436919192156e-05,,,
2730,0.3306233584880829,0.3306233584880829,0.0,0.0,0.0,4.851951478514953e-05,,,
2740,0.03302449360489845,0.03302449360489845,0.0,0.0,0.0,4.8239848489566805e-05,,,
2750,0.017494037747383118,0.017494037747383118,0.0,0.0,0.0,4.796044907319049e-05,,,
2760,0.21870432794094086,0.21534328162670135,0.0023037195205688477,0.0021146591752767563,0.0,4.7681327566231104e-05,,,
2770,0.6368046998977661,0.6368046998977661,0.0,0.0,0.0,4.740249498792783e-05,,,
2780,0.43916141986846924,0.43916141986846924,0.0,0.0,0.0,4.7123962346113425e-05,,,
2790,0.09142085164785385,0.09142085164785385,0.0,0.0,0.0,4.684574063677965e-05,,,
2800,0.4744616746902466,0.4744616746902466,0.0,0.0,0.0,4.656784084364323e-05,,,
2810,0.24414555728435516,0.24414555728435516,0.0,0.0,0.0,4.629027393771211e-05,,,
2820,0.053811170160770416,0.053811170160770416,0.0,0.0,0.0,4.6013050876852496e-05,,,
2830,0.12239563465118408,0.12239563465118408,0.0,0.0,0.0,4.573618260535616e-05,,,
2840,0.25101372599601746,0.25101372599601746,0.0,0.0,0.0,4.5459680053508345e-05,,,
2850,0.022805511951446533,0.022805511951446533,0.0,0.0,0.0,4.518355413715639e-05,,,
2860,0.04951857030391693,0.04951857030391693,0.0,0.0,0.0,4.490781575727863e-05,,,
2870,0.02571146935224533,0.02571146935224533,0.0,0.0,0.0,4.4632475799554204e-05,,,
2880,0.3333835303783417,0.3333835303783417,0.0,0.0,0.0,4.435754513393317e-05,,,
2890,0.27332666516304016,0.27332666516304016,0.0,0.0,0.0,4.408303461420744e-05,,,
2900,0.1715857833623886,0.1715857833623886,0.0,0.0,0.0,4.3808955077582306e-05,,,
2910,0.08422382175922394,0.08422382175922394,0.0,0.0,0.0,4.353531734424857e-05,,,
2920,0.3669273257255554,0.3669273257255554,0.0,0.0,0.0,4.3262132216955375e-05,,,
2930,0.2829627990722656,0.2828407287597656,0.0,0.0002441462129354477,0.0,4.298941048058384e-05,,,
2940,0.361714243888855,0.361714243888855,0.0,0.0,0.0,4.27171629017211e-05,,,
2950,0.0694006010890007,0.0694006010890007,0.0,0.0,0.0,4.2445400228235425e-05,,,
2960,0.03940567001700401,0.03940567001700401,0.0,0.0,0.0,4.217413318885181e-05,,,
2970,0.46894413232803345,0.46894413232803345,0.0,0.0,0.0,4.190337249272849e-05,,,
2980,0.051354385912418365,0.051354385912418365,0.0,0.0,0.0,4.1633128829034144e-05,,,
2990,0.04918130114674568,0.04918130114674568,0.0,0.0,0.0,4.136341286652589e-05,,,
3000,0.4090380370616913,0.4090380370616913,0.0,0.0,0.0,4.109423525312808e-05,0.5906255756368602,0.18583108484688662,0.40479449078997365
3010,0.13983340561389923,0.13983340561389923,0.0,0.0,0.0,4.0825606615511996e-05,,,
3020,0.13950562477111816,0.13950562477111816,0.0,0.0,0.0,4.055753755867627e-05,,,
3030,0.11315883696079254,0.11315883696079254,0.0,0.0,0.0,4.029003866552829e-05,,,
3040,0.07712491601705551,0.07712491601705551,0.0,0.0,0.0,4.002312049646632e-05,,,
3050,0.12264371663331985,0.12264371663331985,0.0,0.0,0.0,3.9756793588962614e-05,,,
3060,0.047535739839076996,0.047535739839076996,0.0,0.0,0.0,3.949106845714747e-05,,,
3070,0.6520956754684448,0.6520956754684448,0.0,0.0,0.0,3.92259555913941e-05,,,
3080,0.13671258091926575,0.13671258091926575,0.0,0.0,0.0,3.8961465457904474e-05,,,
3090,0.0388331264257431,0.0388331264257431,0.0,0.0,0.0,3.869760849829622e-05,,,
3100,0.3503699004650116,0.3503699004650116,0.0,0.0,0.0,3.8434395129190284e-05,,,
3110,0.4800793528556824,0.4800793528556824,0.0,0.0,0.0,3.8171835741799785e-05,,,
3120,0.14151102304458618,0.14151102304458618,0.0,0.0,0.0,3.790994070151975e-05,,,
3130,0.30028611421585083,0.30028611421585083,0.0,0.0,0.0,3.764872034751798e-05,,,
3140,0.025548700243234634,0.025548700243234634,0.0,0.0,0.0,3.73881849923267e-05,,,
3150,0.39916643500328064,0.39916643500328064,0.0,0.0,0.0,3.7128344921435686e-05,,,
3160,0.426636278629303,0.426636278629303,0.0,0.0,0.0,3.686921039288602e-05,,,
3170,0.140806645154953,0.140806645154953,0.0,0.0,0.0,3.6610791636865134e-05,,,
3180,0.33886414766311646,0.33813995122909546,0.0,0.0014483984559774399,0.0,3.6353098855303076e-05,,,
3190,0.31595784425735474,0.31595784425735474,0.0,0.0,0.0,3.609614222146957e-05,,,
3200,0.14200672507286072,0.14200672507286072,0.0,0.0,0.0,3.5839931879572586e-05,,,
3210,0.0562170073390007,0.0562170073390007,0.0,0.0,0.0,3.55844779443577e-05,,,
3220,0.039596833288669586,0.039596833288669586,0.0,0.0,0.0,3.5329790500708905e-05,,,
3230,0.030900396406650543,0.030900396406650543,0.0,0.0,0.0,3.5075879603250316e-05,,,
3240,0.3012307584285736,0.3012307584285736,0.0,0.0,0.0,3.482275527594945e-05,,,
3250,0.4237405061721802,0.4237405061721802,0.0,0.0,0.0,3.4570427511721285e-05,,,
3260,0.057630524039268494,0.057630524039268494,0.0,0.0,0.0,3.4318906272033946e-05,,,
3270,0.26547735929489136,0.26547735929489136,0.0,0.0,0.0,3.406820148651529e-05,,,
3280,0.25528326630592346,0.25528326630592346,0.0,0.0,0.0,3.3818323052560973e-05,,,
3290,0.2582334578037262,0.2582334578037262,0.0,0.0,0.0,3.3569280834943676e-05,,,
3300,0.009970610961318016,0.0070459055714309216,0.002924704924225807,0.0,0.0,3.332108466542373e-05,,,
3310,0.10047287493944168,0.10047287493944168,0.0,0.0,0.0,3.3073744342360975e-05,,,
3320,0.3219147324562073,0.3219147324562073,0.0,0.0,0.0,3.2827269630327806e-05,,,
3330,0.01485251635313034,0.01485251635313034,0.0,0.0,0.0,3.258167025972384e-05,,,
3340,0.3919947147369385,0.37798061966896057,0.0,0.028028197586536407,0.0,3.23369559263917e-05,,,
3350,0.3731507658958435,0.3731507658958435,0.0,0.0,0.0,3.209313629123423e-05,,,
3360,0.6357388496398926,0.6357388496398926,0.0,0.0,0.0,3.1850220979833155e-05,,,
3370,0.09147192537784576,0.09147192537784576,0.0,0.0,0.0,3.1608219582069026e-05,,,
3380,0.38878926634788513,0.38878926634788513,0.0,0.0,0.0,3.136714165174266e-05,,,
3390,0.12916962802410126,0.12916962802410126,0.0,0.0,0.0,3.112699670619794e-05,,,
3400,0.0882931798696518,0.0882931798696518,0.0,0.0,0.0,3.088779422594612e-05,,,
3410,0.13674527406692505,0.13674527406692505,0.0,0.0,0.0,3.064954365429155e-05,,,
3420,0.30330997705459595,0.30330997705459595,0.0,0.0,0.0,3.0412254396958854e-05,,,
3430,0.15407690405845642,0.15407690405845642,0.0,0.0,0.0,3.0175935821721603e-05,,,
3440,0.47348374128341675,0.47315526008605957,0.0003284905105829239,0.0,0.0,2.994059725803251e-05,,,
3450,0.28721916675567627,0.28721916675567627,0.0,0.0,0.0,2.970624799665511e-05,,,
3460,0.341089129447937,0.33158570528030396,0.0,0.01900685578584671,0.0,2.9472897289296933e-05,,,
3470,0.5382840037345886,0.5382840037345886,0.0,0.0,0.0,2.9240554348244383e-05,,,
3480,0.08191050589084625,0.08191050589084625,0.0,0.0,0.0,2.9009228345998956e-05,,,
3490,0.029408374801278114,0.029408374801278114,0.0,0.0,0.0,2.877892841491509e-05,,,
3500,0.4453486502170563,0.4453486502170563,0.0,0.0,0.0,2.854966364683972e-05,,,
3510,0.6343791484832764,0.6343791484832764,0.0,0.0,0.0,2.832144309275334e-05,,,
3520,0.28733253479003906,0.28733253479003906,0.0,0.0,0.0,2.8094275762412653e-05,,,
3530,0.44452935457229614,0.44452935457229614,0.0,0.0,0.0,2.786817062399489e-05,,,
3540,0.07287074625492096,0.07287074625492096,0.0,0.0,0.0,2.764313660374377e-05,,,
3550,0.4652644693851471,0.4652644693851471,0.0,0.0,0.0,2.7419182585617086e-05,,,
3560,0.019518248736858368,0.019518248736858368,0.0,0.0,0.0,2.7196317410935984e-05,,,
3570,0.11461532115936279,0.11461532115936279,0.0,0.0,0.0,2.6974549878035944e-05,,,
3580,0.1290331929922104,0.1290331929922104,0.0,0.0,0.0,2.6753888741919508e-05,,,
3590,0.02289530076086521,0.02289530076086521,0.0,0.0,0.0,2.653434271391042e-05,,,
3600,0.024775564670562744,0.024775564670562744,0.0,0.0,0.0,2.631592046130999e-05,,,
3610,0.27955374121665955,0.27955374121665955,0.0,0.0,0.0,2.609863060705474e-05,,,
3620,0.31873252987861633,0.31873252987861633,0.0,0.0,0.0,2.588248172937605e-05,,,
3630,0.25928428769111633,0.25928428769111633,0.0,0.0,0.0,2.566748236146148e-05,,,
3640,0.278178870677948,0.278178870677948,0.0,0.0,0.0,2.5453640991118e-05,,,
3650,0.25910380482673645,0.25910380482673645,0.0,0.0,0.0,2.5240966060436714e-05,,,
3660,0.029251473024487495,0.028100138530135155,0.0,0.0023026689887046814,0.0,2.5029465965459713e-05,,,
3670,0.6288676261901855,0.6288676261901855,0.0,0.0,0.0,2.4819149055848618e-05,,,
3680,0.2562409043312073,0.2562409043312073,0.0,0.0,0.0,2.46100236345549e-05,,,
3690,0.24877776205539703,0.24877776205539703,0.0,0.0,0.0,2.4402097957492122e-05,,,
3700,0.07295876741409302,0.07295876741409302,0.0,0.0,0.0,2.4195380233209977e-05,,,
3710,0.09751498699188232,0.09751498699188232,0.0,0.0,0.0,2.3989878622570285e-05,,,
3720,0.3125414252281189,0.3125414252281189,0.0,0.0,0.0,2.3785601238424722e-05,,,
3730,0.28545504808425903,0.28545504808425903,0.0,0.0,0.0,2.358255614529466e-05,,,
3740,0.037577319890260696,0.037577319890260696,0.0,0.0,0.0,2.3380751359052703e-05,,,
3750,0.33510810136795044,0.33510810136795044,0.0,0.0,0.0,2.3180194846606262e-05,,,
3760,0.12157662957906723,0.12157662957906723,0.0,0.0,0.0,2.298089452558304e-05,,,
3770,0.026953719556331635,0.026953719556331635,0.0,0.0,0.0,2.2782858264018462e-05,,,
3780,0.33946260809898376,0.33946260809898376,0.0,0.0,0.0,2.2586093880045058e-05,,,
3790,0.21385741233825684,0.21385741233825684,0.0,0.0,0.0,2.239060914158374e-05,,,
3800,0.02005671337246895,0.02005671337246895,0.0,0.0,0.0,2.21964117660373e-05,,,
3810,0.6357741951942444,0.6357741951942444,0.0,0.0,0.0,2.2003509419985615e-05,,,
3820,0.02256469614803791,0.02256469614803791,0.0,0.0,0.0,2.181190971888297e-05,,,
3830,0.018073096871376038,0.018073096871376038,0.0,0.0,0.0,2.162162022675752e-05,,,
3840,0.1075596809387207,0.1075596809387207,0.0,0.0,0.0,2.1432648455912577e-05,,,
3850,0.065847247838974,0.065847247838974,0.0,0.0,0.0,2.1245001866630085e-05,,,
3860,0.4850538372993469,0.4850538372993469,0.0,0.0,0.0,2.1058687866876076e-05,,,
3870,0.047902196645736694,0.047902196645736694,0.0,0.0,0.0,2.0873713812008255e-05,,,
3880,0.5094741582870483,0.5094741582870483,0.0,0.0,0.0,2.069008700448558e-05,,,
3890,0.2369375228881836,0.2369375228881836,0.0,0.0,0.0,2.050781469357997e-05,,,
3900,0.019150519743561745,0.019150519743561745,0.0,0.0,0.0,2.0326904075090177e-05,,,
3910,0.01862073875963688,0.01862073875963688,0.0,0.0,0.0,2.0147362291057664e-05,,,
3920,0.4035784602165222,0.4035784602165222,0.0,0.0,0.0,1.996919642948462e-05,,,
3930,0.052369046956300735,0.052369046956300735,0.0,0.0,0.0,1.979241352405419e-05,,,
3940,0.12841850519180298,0.12841850519180298,0.0,0.0,0.0,1.961702055385281e-05,,,
3950,0.30312302708625793,0.30312302708625793,0.0,0.0,0.0,1.9443024443094562e-05,,,
3960,0.10044364631175995,0.10044364631175995,0.0,0.0,0.0,1.9270432060848027e-05,,,
3970,0.23883318901062012,0.23883318901062012,0.0,0.0,0.0,1.9099250220764913e-05,,,
3980,0.23586498200893402,0.23551711440086365,0.0,0.0006957221776247025,0.0,1.8929485680811142e-05,,,
3990,0.15867391228675842,0.15867391228675842,0.0,0.0,0.0,1.8761145143000082e-05,,,
4000,0.41871213912963867,0.41871213912963867,0.0,0.0,0.0,1.8594235253127924e-05,0.5906255756368602,0.18134162462637626,0.409283951010484
4010,0.02499149739742279,0.02499149739742279,0.0,0.0,0.0,1.8428762600511318e-05,,,
4020,0.01985987275838852,0.01985987275838852,0.0,0.0,0.0,1.8264733717727254e-05,,,
4030,0.19195453822612762,0.19195453822612762,0.0,0.0,0.0,1.810215508035515e-05,,,
4040,0.25055378675460815,0.25055378675460815,0.0,0.0,0.0,1.7941033106721266e-05,,,
4050,0.03665577620267868,0.03665577620267868,0.0,0.0,0.0,1.7781374157645206e-05,,,
4060,0.02258390747010708,0.02258390747010708,0.0,0.0,0.0,1.76231845361889e-05,,,
4070,0.26426610350608826,0.26426610350608826,0.0,0.0,0.0,1.7466470487407763e-05,,,
4080,0.016085831448435783,0.016085831448435783,0.0,0.0,0.0,1.7311238198104074e-05,,,
4090,0.1520383059978485,0.1520383059978485,0.0,0.0,0.0,1.7157493796582832e-05,,,
4100,0.019513994455337524,0.019513994455337524,0.0,0.0,0.0,1.7005243352409754e-05,,,
4110,0.2610630393028259,0.2610630393028259,0.0,0.0,0.0,1.6854492876171678e-05,,,
4120,0.13903240859508514,0.13903240859508514,0.0,0.0,0.0,1.670524831923927e-05,,,
4130,0.2641589939594269,0.2630566656589508,0.0,0.0022046584635972977,0.0,1.6557515573532107e-05,,,
4140,0.09034936130046844,0.09034936130046844,0.0,0.0,0.0,1.641130047128604e-05,,,
4150,0.24225234985351562,0.24225234985351562,0.0,0.0,0.0,1.6266608784822917e-05,,,
4160,0.07682497799396515,0.07682497799396515,0.0,0.0,0.0,1.6123446226322783e-05,,,
4170,0.10285277664661407,0.10285277664661407,0.0,0.0,0.0,1.5981818447598314e-05,,,
4180,0.4524056017398834,0.4524056017398834,0.0,0.0,0.0,1.5841731039871704e-05,,,
4190,0.2573317587375641,0.2573317587375641,0.0,0.0,0.0,1.570318953355394e-05,,,
4200,0.5089815258979797,0.5089815258979797,0.0,0.0,0.0,1.5566199398026478e-05,,,
4210,0.09923627227544785,0.09923627227544785,0.0,0.0,0.0,1.54307660414253e-05,,,
4220,0.29376447200775146,0.29376447200775146,0.0,0.0,0.0,1.5296894810427422e-05,,,
4230,0.3720889687538147,0.3720889687538147,0.0,0.0,0.0,1.5164590990039813e-05,,,
4240,0.11744711548089981,0.11744711548089981,0.0,0.0,0.0,1.5033859803390794e-05,,,
4250,0.6227176189422607,0.6227176189422607,0.0,0.0,0.0,1.4904706411523737e-05,,,
4260,0.12204453349113464,0.12204453349113464,0.0,0.0,0.0,1.477713591319341e-05,,,
4270,0.416225403547287,0.416225403547287,0.0,0.0,0.0,1.4651153344664667e-05,,,
4280,0.1570684313774109,0.1570684313774109,0.0,0.0,0.0,1.4526763679513566e-05,,,
4290,0.2881872355937958,0.2881872355937958,0.0,0.0,0.0,1.4403971828431132e-05,,,
4300,0.022928016260266304,0.022928016260266304,0.0,0.0,0.0,1.4282782639029383e-05,,,
4310,0.036560773849487305,0.036287061870098114,0.0,0.0005474258214235306,0.0,1.4163200895649989e-05,,,
4320,0.019250361248850822,0.019250361248850822,0.0,0.0,0.0,1.4045231319175439e-05,,,
4330,0.15686264634132385,0.14263969659805298,0.0,0.02844589203596115,0.0,1.3928878566842615e-05,,,
4340,0.6363000273704529,0.6363000273704529,0.0,0.0,0.0,1.3814147232058944e-05,,,
4350,0.23455911874771118,0.23427240550518036,0.0,0.0005734283477067947,0.0,1.3701041844221076e-05,,,
4360,0.014981993474066257,0.014981993474066257,0.0,0.0,0.0,1.3589566868536054e-05,,,
4370,0.05669914186000824,0.05669914186000824,0.0,0.0,0.0,1.3479726705845054e-05,,,
4380,0.07067817449569702,0.07067817449569702,0.0,0.0,0.0,1.33715256924496e-05,,,
4390,0.11774736642837524,0.11774736642837524,0.0,0.0,0.0,1.3264968099940438e-05,,,
4400,0.2908812463283539,0.2908812463283539,0.0,0.0,0.0,1.3160058135028885e-05,,,
4410,0.44053512811660767,0.44053512811660767,0.0,0.0,0.0,1.3056799939380698e-05,,,
4420,0.019641131162643433,0.019641131162643433,0.0,0.0,0.0,1.2955197589452645e-05,,,
4430,0.10254628211259842,0.10254628211259842,0.0,0.0,0.0,1.2855255096331525e-05,,,
4440,0.014932231977581978,0.014932231977581978,0.0,0.0,0.0,1.2756976405575837e-05,,,
4450,0.08659200370311737,0.08659200370311737,0.0,0.0,0.0,1.2660365397060022e-05,,,
4460,0.09847856312990189,0.09847856312990189,0.0,0.0,0.0,1.256542588482126e-05,,,
4470,0.2673399746417999,0.2673399746417999,0.0,0.0,0.0,1.2472161616908948e-05,,,
4480,0.36397552490234375,0.36397552490234375,0.0,0.0,0.0,1.238057627523666e-05,,,
4490,0.09952234476804733,0.09952234476804733,0.0,0.0,0.0,1.2290673475436893e-05,,,
4500,0.2720262408256531,0.2720262408256531,0.0,0.0,0.0,1.2202456766718232e-05,,,
4510,0.2120516300201416,0.2120516300201416,0.0,0.0,0.0,1.2115929631725293e-05,,,
4520,0.31073638796806335,0.31073638796806335,0.0,0.0,0.0,1.20310954864012e-05,,,
4530,0.08741456270217896,0.08741456270217896,0.0,0.0,0.0,1.1947957679852754e-05,,,
4540,0.46835318207740784,0.46835318207740784,0.0,0.0,0.0,1.1866519494218213e-05,,,
4550,0.022848963737487793,0.022848963737487793,0.0,0.0,0.0,1.1786784144537682e-05,,,
4560,0.47156232595443726,0.47156232595443726,0.0,0.0,0.0,1.1708754778626246e-05,,,
4570,0.3152690827846527,0.3152690827846527,0.0,0.0,0.0,1.1632434476949669e-05,,,
4580,0.2556557059288025,0.2556557059288025,0.0,0.0,0.0,1.1557826252502777e-05,,,
4590,0.3084288239479065,0.3084288239479065,0.0,0.0,0.0,1.1484933050690522e-05,,,
4600,0.05260554701089859,0.05260554701089859,0.0,0.0,0.0,1.1413757749211699e-05,,,
4610,0.06539477407932281,0.06539477407932281,0.0,0.0,0.0,1.1344303157945326e-05,,,
4620,0.015622841194272041,0.015622841194272041,0.0,0.0,0.0,1.1276572018839756e-05,,,
4630,0.3984724283218384,0.3984724283218384,0.0,0.0,0.0,1.1210567005804385e-05,,,
4640,0.31162649393081665,0.31162649393081665,0.0,0.0,0.0,1.1146290724604106e-05,,,
4650,0.2944987118244171,0.27916017174720764,0.0,0.03067707270383835,0.0,1.1083745712756443e-05,,,
4660,0.08765048533678055,0.08765048533678055,0.0,0.0,0.0,1.102293443943136e-05,,,
4670,0.04680055379867554,0.04680055379867554,0.0,0.0,0.0,1.0963859305353819e-05,,,
4680,0.017181502655148506,0.017181502655148506,0.0,0.0,0.0,1.0906522642708949e-05,,,
4690,0.1309960037469864,0.1309960037469864,0.0,0.0,0.0,1.085092671505002e-05,,,
4700,0.3119161128997803,0.3119161128997803,0.0,0.0,0.0,1.0797073717209061e-05,,,
4710,0.30582112073898315,0.30582112073898315,0.0,0.0,0.0,1.0744965775210214e-05,,,
4720,0.3057156205177307,0.3057156205177307,0.0,0.0,0.0,1.06946049461858e-05,,,
4730,0.08406180143356323,0.08406180143356323,0.0,0.0,0.0,1.0645993218295133e-05,,,
4740,0.30228447914123535,0.30228447914123535,0.0,0.0,0.0,1.059913251064598e-05,,,
4750,0.6254073977470398,0.6254073977470398,0.0,0.0,0.0,1.0554024673218842e-05,,,
4760,0.21012131869792938,0.21012131869792938,0.0,0.0,0.0,1.0510671486793905e-05,,,
4770,0.32317304611206055,0.32317304611206055,0.0,0.0,0.0,1.0469074662880739e-05,,,
4780,0.12775272130966187,0.12775272130966187,0.0,0.0,0.0,1.0429235843650729e-05,,,
4790,0.024316739290952682,0.024316739290952682,0.0,0.0,0.0,1.0391156601872233e-05,,,
4800,0.12833231687545776,0.12801527976989746,0.0,0.0006340853869915009,0.0,1.0354838440848526e-05,,,
4810,0.19014397263526917,0.19014397263526917,0.0,0.0,0.0,1.0320282794358412e-05,,,
4820,0.035886868834495544,0.035886868834495544,0.0,0.0,0.0,1.0287491026599641e-05,,,
4830,0.32150357961654663,0.32150357961654663,0.0,0.0,0.0,1.0256464432135065e-05,,,
4840,0.5673362612724304,0.5658420920372009,0.0014941822737455368,0.0,0.0,1.0227204235841508e-05,,,
4850,0.09981472045183182,0.09981472045183182,0.0,0.0,0.0,1.0199711592861414e-05,,,
4860,0.01944553479552269,0.01944553479552269,0.0,0.0,0.0,1.0173987588557254e-05,,,
4870,0.07522550970315933,0.07522550970315933,0.0,0.0,0.0,1.0150033238468665e-05,,,
4880,0.11439507454633713,0.11439507454633713,0.0,0.0,0.0,1.0127849488272378e-05,,,
4890,0.38300928473472595,0.38300928473472595,0.0,0.0,0.0,1.0107437213744868e-05,,,
4900,0.013800463639199734,0.013800463639199734,0.0,0.0,0.0,1.0088797220727781e-05,,,
4910,0.05366608873009682,0.05366608873009682,0.0,0.0,0.0,1.0071930245096123e-05,,,
4920,0.05792053043842316,0.05792053043842316,0.0,0.0,0.0,1.0056836952729213e-05,,,
4930,0.2662866711616516,0.2662866711616516,0.0,0.0,0.0,1.0043517939484389e-05,,,
4940,0.19215847551822662,0.19215847551822662,0.0,0.0,0.0,1.0031973731173486e-05,,,
4950,0.05551137402653694,0.05551137402653694,0.0,0.0,0.0,1.0022204783542078e-05,,,
4960,0.16044561564922333,0.1594829559326172,0.0,0.0019253306090831757,0.0,1.0014211482251502e-05,,,
4970,0.07679025828838348,0.07679025828838348,0.0,0.0,0.0,1.0007994142863596e-05,,,
4980,0.12277253717184067,0.12277253717184067,0.0,0.0,0.0,1.0003553010828274e-05,,,
4990,0.04682613164186478,0.04682613164186478,0.0,0.0,0.0,1.000088826147383e-05,,,
5000,0.12434260547161102,0.12434260547161102,0.0,0.0,0.0,1e-05,0.5906255756368602,0.1733443091565133,0.4172812664803469
